0389 73.62983 +2.68092 0.27227 0.00014 -19.992 -19.618 3
0390 73.63125 +2.69975 0.21695 0.00056 -20.680 -19.966 2
0391 73.65383 +3.05667 0.20191 0.00050 -20.582 -19.879 1
0392 73.56454 +3.10036 0.19470 0.00032 -20.752 -20.078 1
0393 73.67617 +3.12681 0.17577 0.00024 -19.094 -18.604 2
0394 73.56880 +3.14631 0.19382 0.00027 -21.963 -21.313 1
0395 73.66296 +3.12061 0.19999 0.00072 -19.545 -18.891 1
0396 73.57608 +3.14636 0.19975 0.00040 -20.837 -20.126 1
0397 74.00800 +2.92633 0.27327 0.00017 -21.965 -21.337 3
0398 74.01783 +2.93708 0.22952 0.00015 -21.038 -20.408 3
0399 73.77400 +3.04014 0.46106 0.00011 -22.277 -21.778 3
0400 73.90700 +3.12033 0.14349 0.00003 -19.745 -19.281 3
0401 73.76746 +2.94083 0.23657 0.00009 -19.796 -19.570 3
0402 73.65709 +2.79339 0.12468 0.00007 -19.975 -19.395 3
0403 73.98558 +2.72075 0.27491 0.00017 -21.226 -20.685 3
0404 73.60829 +2.88161 0.22483 0.00071 -20.575 -20.043 2
0405 73.99662 +2.70389 0.16719 0.00021 -19.359 -18.971 3
0406 73.85259 +2.52081 0.22851 0.00025 -21.461 -20.790 3
0407 73.65796 +2.86331 0.22486 0.00071 -20.952 -20.364 2
