key,file_name,bytes_size,subcategory,sortingCategory,restricted,visible,updated,version
psi-data/PSI-32/Raw Data/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_4_L1.zip,2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_4_L1.zip,83183217,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_166_220615_V40_3738159221_DiffMZI_30sep_T8p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_1_L1.zip,2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_1_L1.zip,245803340,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_tabs_to_pngs.csv,2022_178_tabs_to_pngs.csv,77317,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_2_L1.zip,2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_2_L1.zip,255676843,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_3_L1.zip,2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_3_L1.zip,255452901,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_4_L1.zip,2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_4_L1.zip,60935124,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739203710_DiffMZI_30sep_T12p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1.zip,2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1.zip,244951613,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_2_L1.zip,2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_2_L1.zip,260374016,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_3_L1.zip,2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_3_L1.zip,98620994,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_178_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_179_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1.zip,2022_179_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1.zip,36852991,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_179_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_179_tabs_to_pngs.csv,2022_179_tabs_to_pngs.csv,48902,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_179_220627_V40_3739204043_ramp2B_15ms_ARP_tP1_50ms_tP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_1_L1.zip,2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_1_L1.zip,243162064,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_tabs_to_pngs.csv,2022_194_tabs_to_pngs.csv,105495,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_2_L1.zip,2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_2_L1.zip,252186661,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_3_L1.zip,2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_3_L1.zip,250855164,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_4_L1.zip,2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_4_L1.zip,94383809,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220711_V40_3740426714_DiffMZI_mf0_30sep_T1p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_1_L1.zip,2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_1_L1.zip,238042609,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_2_L1.zip,2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_2_L1.zip,256309825,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_3_L1.zip,2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_3_L1.zip,260717303,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_4_L1.zip,2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_4_L1.zip,63725538,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220713_V40_3740580617_DiffMZI_mf0_30sep_T3p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220713_V40_3740589191_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,2022_194_220713_V40_3740589191_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,167684717,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220713_V40_3740589191_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_194_220713_V40_3740591803_ramp2B_15ms_mf0_noSG_HRC_TOF_TOF_1_L1.zip,2022_194_220713_V40_3740591803_ramp2B_15ms_mf0_noSG_HRC_TOF_TOF_1_L1.zip,22850892,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_194_220713_V40_3740591803_ramp2B_15ms_mf0_noSG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_1_L1.zip,2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_1_L1.zip,241446246,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_tabs_to_pngs.csv,2022_199_tabs_to_pngs.csv,61816,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_2_L1.zip,2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_2_L1.zip,137759694,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220613_V40_3740599054_ramp2B_15ms_ARP_Det_SG_20ms_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220713_V40_3740589191_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,2022_199_220713_V40_3740589191_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,12097333,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220713_V40_3740589191_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_1_L1.zip,2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_1_L1.zip,243999192,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_2_L1.zip,2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_2_L1.zip,254588893,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_3_L1.zip,2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_3_L1.zip,73765704,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220713_V40_3740599491_ramp2B_15ms_SG_ARP_tP1_50ms_tP1_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220713_V40_3740599825_ramp2B_15ms_ARP_SG_Det_50ms_DP1_1_L1.zip,2022_199_220713_V40_3740599825_ramp2B_15ms_ARP_SG_Det_50ms_DP1_1_L1.zip,239236595,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220713_V40_3740599825_ramp2B_15ms_ARP_SG_Det_50ms_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_199_220713_V40_3740599825_ramp2B_15ms_ARP_SG_Det_50ms_DP1_2_L1.zip,2022_199_220713_V40_3740599825_ramp2B_15ms_ARP_SG_Det_50ms_DP1_2_L1.zip,156355746,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_199_220713_V40_3740599825_ramp2B_15ms_ARP_SG_Det_50ms_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,2022_206_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,53260308,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_tabs_to_pngs.csv,2022_206_tabs_to_pngs.csv,62073,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_1_L1.zip,2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_1_L1.zip,237568783,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_2_L1.zip,2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_2_L1.zip,260348808,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_3_L1.zip,2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_3_L1.zip,257739079,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_4_L1.zip,2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_4_L1.zip,49910393,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370402_DiffMZI_mf0_30sep_T6p0ms_Phase_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_1_L1.zip,2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_1_L1.zip,248834828,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_2_L1.zip,2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_2_L1.zip,261034542,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_3_L1.zip,2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_3_L1.zip,248894468,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_206_220722_V40_3741370945_DiffMZI_mf0_30sep_T10p0ms_Phase_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_207_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,2022_207_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1.zip,83955736,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_207_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_207_tabs_to_pngs.csv,2022_207_tabs_to_pngs.csv,75319,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_207_220718_V40_3741010647_ramp2B_15ms_mf0_SG_HRC_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_222_220713_V40_3742845077_ramp2B_15ms_mf0_SG_1p1ms_T2_HRC_TOF_1_L1.zip,2022_222_220713_V40_3742845077_ramp2B_15ms_mf0_SG_1p1ms_T2_HRC_TOF_1_L1.zip,114992721,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_222_220713_V40_3742845077_ramp2B_15ms_mf0_SG_1p1ms_T2_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_222_tabs_to_pngs.csv,2022_222_tabs_to_pngs.csv,111642,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_222_220713_V40_3742845077_ramp2B_15ms_mf0_SG_1p1ms_T2_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_222_220808_V40_3742845184_ramp2B_15ms_mf0_SG_2p2ms_T2_HRC_TOF_1_L1.zip,2022_222_220808_V40_3742845184_ramp2B_15ms_mf0_SG_2p2ms_T2_HRC_TOF_1_L1.zip,99469205,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_222_220808_V40_3742845184_ramp2B_15ms_mf0_SG_2p2ms_T2_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_222_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1.zip,2022_222_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1.zip,61137707,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_222_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_223_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1.zip,2022_223_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1.zip,45665722,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_223_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_223_tabs_to_pngs.csv,2022_223_tabs_to_pngs.csv,76480,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_223_220808_V40_3742845274_ramp2B_15ms_mf0_SG_1p1ms_T1_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_223_220810_V40_3742944392_ramp2B_15ms_mf0_SG_1p1ms_T1_WFC_TOF_1_L1.zip,2022_223_220810_V40_3742944392_ramp2B_15ms_mf0_SG_1p1ms_T1_WFC_TOF_1_L1.zip,152991890,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_223_220810_V40_3742944392_ramp2B_15ms_mf0_SG_1p1ms_T1_WFC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_223_220810_V40_3742944687_ramp2B_15ms_mf0_SG_1p1ms_T2_WFC_TOF_1_L1.zip,2022_223_220810_V40_3742944687_ramp2B_15ms_mf0_SG_1p1ms_T2_WFC_TOF_1_L1.zip,152973139,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_223_220810_V40_3742944687_ramp2B_15ms_mf0_SG_1p1ms_T2_WFC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_223_220810_V40_3742946490_ramp2B_15ms_mf0_SG_2p2ms_T2_WFC_TOF_1_L1.zip,2022_223_220810_V40_3742946490_ramp2B_15ms_mf0_SG_2p2ms_T2_WFC_TOF_1_L1.zip,165922447,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_223_220810_V40_3742946490_ramp2B_15ms_mf0_SG_2p2ms_T2_WFC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_1_L1.zip,2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_1_L1.zip,248458651,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_tabs_to_pngs.csv,2022_224_tabs_to_pngs.csv,107086,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_2_L1.zip,2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_2_L1.zip,170825478,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742945750_50ms_mf0_SG_1p1ms_T1_det_v7_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742946102_50ms_mf0_SG_1p1ms_T2_det_v8_DP1_1_L1.zip,2022_224_220810_V40_3742946102_50ms_mf0_SG_1p1ms_T2_det_v8_DP1_1_L1.zip,247381361,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742946102_50ms_mf0_SG_1p1ms_T2_det_v8_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742946102_50ms_mf0_SG_1p1ms_T2_det_v8_DP1_2_L1.zip,2022_224_220810_V40_3742946102_50ms_mf0_SG_1p1ms_T2_det_v8_DP1_2_L1.zip,153774548,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742946102_50ms_mf0_SG_1p1ms_T2_det_v8_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742946339_50ms_mf0_SG_2p2ms_T2_det_v9_DP1_1_L1.zip,2022_224_220810_V40_3742946339_50ms_mf0_SG_2p2ms_T2_det_v9_DP1_1_L1.zip,247251276,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742946339_50ms_mf0_SG_2p2ms_T2_det_v9_DP1_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742946339_50ms_mf0_SG_2p2ms_T2_det_v9_DP1_2_L1.zip,2022_224_220810_V40_3742946339_50ms_mf0_SG_2p2ms_T2_det_v9_DP1_2_L1.zip,165516426,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742946339_50ms_mf0_SG_2p2ms_T2_det_v9_DP1_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742948602_ramp2B_15ms_mf0_SG_n0p2286_AZ1_HRC_TOF_1_L1.zip,2022_224_220810_V40_3742948602_ramp2B_15ms_mf0_SG_n0p2286_AZ1_HRC_TOF_1_L1.zip,45800932,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742948602_ramp2B_15ms_mf0_SG_n0p2286_AZ1_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742948861_ramp2B_15ms_mf0_SG_n0p0571_AZ1_HRC_TOF_1_L1.zip,2022_224_220810_V40_3742948861_ramp2B_15ms_mf0_SG_n0p0571_AZ1_HRC_TOF_1_L1.zip,98975025,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742948861_ramp2B_15ms_mf0_SG_n0p0571_AZ1_HRC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
psi-data/PSI-32/Raw Data/2022_224_220810_V40_3742948982_ramp2B_15ms_mf0_SG_n0p0571_AZ1_WFC_TOF_1_L1.zip,2022_224_220810_V40_3742948982_ramp2B_15ms_mf0_SG_n0p0571_AZ1_WFC_TOF_1_L1.zip,151285219,Legacy/CAL - Consortium for Ultracold Atoms in Space/2022_224_220810_V40_3742948982_ramp2B_15ms_mf0_SG_n0p0571_AZ1_WFC_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:23 GMT",1
