# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](Mpc/h70)    Radius[j](Mpc/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 8.889652958014769568e-02 2.665861687325369201e-03 4.200871328658177723e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.208420656116956649e-01 4.540668619802742424e-03 9.672277764679976199e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.642674341762205836e-01 7.305981038052310889e-03 2.097306124381244623e-03 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 2.232979864606629561e-01 3.514798927208421554e-03 1.361064764829895751e-03 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 3.035415449656087006e-01 2.156356996452859359e-03 1.125535004466437844e-03 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 4.126211390461415052e-01 5.269128407259340060e-04 3.700110405673756359e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 5.608991823739490901e-01 -1.562664914452282735e-04 -1.472420937340753085e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 7.624618881985674168e-01 -7.114859682205628430e-05 -8.950052327393079831e-05 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.036457440524030327e+00 5.695069840437939516e-05 9.551882785977041680e-05 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.408915045649939968e+00 1.440862260205311747e-05 3.204409308373851867e-05 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 1.915217671509155561e+00 -3.161202876921951829e-05 -9.400915258907275261e-05 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 2.603463381689461009e+00 -5.106293573197276864e-05 -2.037344486535220872e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 3.539034586317788000e-02 4.271100870134140852e-03 3.628447420510543626e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 4.810809282451224134e-02 4.711833885936472961e-04 5.456163954895652661e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 6.539604343397804886e-02 1.162097406137460641e-03 1.827116537572265559e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 8.889652958014769568e-02 1.193102702660988126e-03 2.534078758303108720e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.208420656116956649e-01 1.744866547890586064e-03 5.009699558958353397e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.642674341762205836e-01 4.852710760237267766e-03 1.877622165866952783e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 2.232979864606629561e-01 5.438582416307232575e-03 2.838602186370370057e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 3.035415449656087006e-01 2.753441981971830373e-03 1.937112245753112470e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 4.126211390461415052e-01 2.249625601863409260e-03 2.129250016159195142e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 5.608991823739490901e-01 4.784858584653718249e-04 6.076811187665107300e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 7.624618881985674168e-01 2.036963635975996291e-04 3.453687381144843324e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.036457440524030327e+00 -1.451592265850682102e-04 -3.281520249021287108e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.408915045649939968e+00 9.258957280187630156e-05 2.775416152274358546e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 1.915217671509155561e+00 -2.557658806313151928e-05 -1.025181807951209634e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 2.232979864606629561e-01 2.603463381689461009e+00 6.994446450405999032e-06 3.761426248006256298e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 3.539034586317788000e-02 -6.255342387553054209e-04 -7.150362396420653903e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 4.810809282451224134e-02 2.054937742906132127e-04 3.201784305624129492e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 6.539604343397804886e-02 1.026553037496927365e-03 2.171706197180063862e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 8.889652958014769568e-02 1.233782949630962515e-03 3.525956944001299885e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.208420656116956649e-01 1.174979366767863733e-03 4.539161830098363526e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.642674341762205836e-01 1.567292094314562097e-03 8.159615637926052965e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 2.232979864606629561e-01 3.584402553174271134e-03 2.517280191191829074e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 3.035415449656087006e-01 4.427766397813940290e-03 4.191403950806092508e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 4.126211390461415052e-01 3.361299682018884828e-03 4.280747476686268260e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 5.608991823739490901e-01 1.017267960527488578e-03 1.738352969157402200e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 7.624618881985674168e-01 4.139343663575740769e-04 9.443374086075843540e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.036457440524030327e+00 1.752197556408036224e-04 5.329782356167325373e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.408915045649939968e+00 9.198288214617356053e-05 3.709958111889027736e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 1.915217671509155561e+00 8.926290585556137893e-05 4.814212591748037945e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.035415449656087006e-01 2.603463381689461009e+00 8.634045173979600497e-06 6.247546244149663629e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 3.539034586317788000e-02 3.731915069936287375e-03 5.731509646749007513e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 4.810809282451224134e-02 1.644790427790246076e-03 3.443216105590495252e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 6.539604343397804886e-02 -2.571422412158646913e-04 -7.308923422827736250e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 8.889652958014769568e-02 -3.783181918832683810e-04 -1.452632560431303503e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.208420656116956649e-01 1.888430711601527022e-04 9.801821505416673090e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.642674341762205836e-01 1.259897812111090889e-03 8.812829926763401586e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 2.232979864606629561e-01 2.641504778098058021e-03 2.492450198772168217e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 3.035415449656087006e-01 3.085339807777742575e-03 3.924082500700034129e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 4.126211390461415052e-01 4.073264873272522922e-03 6.969720069556937896e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 5.608991823739490901e-01 2.469896194256106497e-03 5.670764434444110040e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 7.624618881985674168e-01 6.837527557326154122e-04 2.095825439788296003e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.036457440524030327e+00 2.988351278092084284e-04 1.221288760027292898e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.408915045649939968e+00 1.336561657947322546e-04 7.242880163110132106e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.915217671509155561e+00 1.164588939895213292e-04 8.438926680487140617e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.126211390461415052e-01 2.603463381689461009e+00 3.143392534349130028e-05 3.056005199609162300e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 3.539034586317788000e-02 -1.166269294719424508e-04 -2.406848006641296704e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 4.810809282451224134e-02 6.727047946780199714e-06 1.892303452497454296e-06 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 6.539604343397804886e-02 2.323670807543620797e-04 8.874974956699992711e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 8.889652958014769568e-02 1.069407882227607024e-03 5.517654178708690516e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.208420656116956649e-01 -5.173546276518348370e-04 -3.608333084741121590e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.642674341762205836e-01 4.569359742938799507e-04 4.294849657598111487e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 2.232979864606629561e-01 8.574016348343646956e-04 1.087106127302190717e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 3.035415449656087006e-01 1.304881433875009844e-03 2.230071185591470280e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 4.126211390461415052e-01 2.383415493277091755e-03 5.480055906418165521e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 5.608991823739490901e-01 3.334067681243624466e-03 1.028607922732281861e-02 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 7.624618881985674168e-01 1.477127763581497248e-03 6.083963872125056592e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.036457440524030327e+00 6.574371768282719422e-04 3.610385027352422220e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.408915045649939968e+00 3.004868488447283762e-04 2.188065497907144656e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.915217671509155561e+00 1.556447891480361185e-04 1.515520046028312473e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 5.608991823739490901e-01 2.603463381689461009e+00 6.723479633970699972e-05 8.783388904929066189e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 3.539034586317788000e-02 -1.425194284745619081e-03 -3.940818986154029108e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 4.810809282451224134e-02 -6.865646713979028449e-04 -2.587678408005623910e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 6.539604343397804886e-02 -6.780229961899434917e-04 -3.469760905412530767e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 8.889652958014769568e-02 1.042775222888528506e-04 7.208823481213789193e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.208420656116956649e-01 3.335261153644367041e-04 3.116812799613893708e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.642674341762205836e-01 3.654917697906304511e-04 4.602913439623623781e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 2.232979864606629561e-01 3.658123206121475352e-04 6.214533823309483689e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 3.035415449656087006e-01 7.283100662570457734e-04 1.667733214134935280e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 4.126211390461415052e-01 1.185704858252563517e-03 3.652787614079015290e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 5.608991823739490901e-01 1.725885571565196133e-03 7.134278234600011266e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 7.624618881985674168e-01 2.353198494202282751e-03 1.298642819203185694e-02 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.036457440524030327e+00 1.313741170188941713e-03 9.666553564940600848e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.408915045649939968e+00 6.839457972653487225e-04 6.672969275395805068e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.915217671509155561e+00 2.978003470566488562e-04 3.885213512866865070e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 7.624618881985674168e-01 2.603463381689461009e+00 6.648376836803452923e-05 1.163713943045051585e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.036457440524030327e+00 3.539034586317788000e-02 2.148611266522675598e-04 7.941436473534069392e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.036457440524030327e+00 4.810809282451224134e-02 -5.611573274965853055e-05 -2.827107292335134543e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.036457440524030327e+00 6.539604343397804886e-02 -2.608341591386661561e-04 -1.784219965157465262e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.036457440524030327e+00 8.889652958014769568e-02 4.638856227297487160e-04 4.286604377735150624e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.208420656116956649e-01 -6.273669019149476710e-05 -7.836664946128667241e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.642674341762205836e-01 2.142325105847221983e-04 3.606362562300706432e-04 9.708287439144076547e-01
